sale_id,product_id,store_id,sale_date,quantity,unit_price,discount_pct,revenue,cost,profit,month,quarter,year,season
S01685,P0001,ST002,2021-09-25,3,15.19,0.0,45.57,18.0,27.57,September,Q3,2021,Autumn
S01686,P0001,ST003,2022-04-12,3,12.91,15.0,38.73,18.0,20.73,April,Q2,2022,Spring
S01687,P0020,ST001,2021-12-29,7,20.3,20.0,142.1,74.97,67.13,December,Q4,2021,Winter
S01688,P0020,ST003,2022-03-31,6,25.37,0.0,152.22,64.26,87.96,March,Q1,2022,Spring
S01689,P0028,ST001,2021-12-28,4,89.3,0.0,357.2,92.6,264.6,December,Q4,2021,Winter
S01690,P0012,ST004,2022-04-24,11,56.25,0.0,618.75,222.31,396.44,April,Q2,2022,Spring
S01691,P0023,ST006,2022-07-02,11,114.15,10.0,1255.65,387.53,868.12,July,Q3,2022,Summer
S01692,P0023,ST008,2022-05-31,11,114.15,10.0,1255.65,387.53,868.12,May,Q2,2022,Spring
S01693,P0001,ST008,2022-03-23,5,14.43,5.0,72.15,30.0,42.15,March,Q1,2022,Spring
S01694,P0009,ST005,2021-10-27,5,20.82,0.0,104.1,40.75,63.35,October,Q4,2021,Autumn
S01695,P0019,ST006,2021-12-26,1,38.58,0.0,38.58,13.51,25.07,December,Q4,2021,Winter
S01696,P0028,ST005,2022-03-22,3,84.84,5.0,254.52,69.45,185.07,March,Q1,2022,Spring
S01697,P0023,ST003,2022-07-31,9,126.83,0.0,1141.47,317.07,824.4,July,Q3,2022,Summer
S01698,P0032,ST003,2022-07-29,12,65.77,20.0,789.24,347.52,441.72,July,Q3,2022,Summer
S01699,P0015,ST003,2021-10-22,4,59.32,0.0,237.28,93.96,143.32,October,Q4,2021,Autumn
S01700,P0006,ST006,2022-05-22,3,86.22,0.0,258.66,98.79,159.87,May,Q2,2022,Spring
S01701,P0006,ST006,2021-11-03,4,81.91,5.0,327.64,131.72,195.92,November,Q4,2021,Autumn
S01702,P0001,ST001,2022-07-07,6,10.63,30.0,63.78,36.0,27.78,July,Q3,2022,Summer
S01703,P0032,ST003,2022-02-07,8,78.1,5.0,624.8,231.68,393.12,February,Q1,2022,Winter
S01704,P0013,ST003,2022-05-01,5,48.54,0.0,242.7,99.05,143.65,May,Q2,2022,Spring
S01705,P0027,ST001,2022-02-24,8,84.21,10.0,673.68,285.92,387.76,February,Q1,2022,Winter
S01706,P0025,ST008,2022-01-11,3,80.92,0.0,242.76,86.52,156.24,January,Q1,2022,Winter
S01707,P0014,ST006,2022-06-28,12,70.64,0.0,847.68,352.44,495.24,June,Q2,2022,Summer
S01708,P0006,ST005,2022-05-21,11,86.22,0.0,948.42,362.23,586.19,May,Q2,2022,Spring
S01709,P0002,ST008,2022-01-21,12,118.09,0.0,1417.08,384.84,1032.24,January,Q1,2022,Winter
S01710,P0033,ST008,2021-08-21,3,32.65,10.0,97.95,43.74,54.21,August,Q3,2021,Summer
S01711,P0009,ST002,2022-01-05,1,20.82,0.0,20.82,8.15,12.67,January,Q1,2022,Winter
S01712,P0011,ST004,2022-03-17,6,142.0,0.0,852.0,215.52,636.48,March,Q1,2022,Spring
S01713,P0033,ST001,2022-06-08,11,36.28,0.0,399.08,160.38,238.7,June,Q2,2022,Summer
S01714,P0018,ST004,2021-12-21,4,51.41,0.0,205.64,53.76,151.88,December,Q4,2021,Winter
S01715,P0031,ST008,2022-07-13,11,83.01,20.0,913.11,390.5,522.61,July,Q3,2022,Summer
S01716,P0002,ST007,2021-11-08,8,118.09,0.0,944.72,256.56,688.16,November,Q4,2021,Autumn
S01717,P0015,ST001,2022-07-08,6,59.32,0.0,355.92,140.94,214.98,July,Q3,2022,Summer
S01718,P0003,ST007,2022-02-06,7,14.54,0.0,101.78,43.89,57.89,February,Q1,2022,Winter
S01719,P0020,ST005,2022-01-24,6,25.37,0.0,152.22,64.26,87.96,January,Q1,2022,Winter
S01720,P0023,ST008,2022-05-15,2,126.83,0.0,253.66,70.46,183.2,May,Q2,2022,Spring
S01721,P0033,ST008,2022-03-01,8,36.28,0.0,290.24,116.64,173.6,March,Q1,2022,Spring
S01722,P0005,ST007,2022-03-01,3,35.37,15.0,106.11,41.46,64.65,March,Q1,2022,Spring
S01723,P0009,ST002,2021-10-13,4,20.82,0.0,83.28,32.6,50.68,October,Q4,2021,Autumn
S01724,P0019,ST006,2021-09-03,10,34.72,10.0,347.2,135.1,212.1,September,Q3,2021,Autumn
S01725,P0022,ST002,2021-08-04,7,52.22,5.0,365.54,96.39,269.15,August,Q3,2021,Summer
S01726,P0003,ST005,2022-03-01,3,13.81,5.0,41.43,18.81,22.62,March,Q1,2022,Spring
S01727,P0027,ST003,2021-11-11,3,79.53,15.0,238.59,107.22,131.37,November,Q4,2021,Autumn
S01728,P0008,ST005,2022-05-11,8,122.64,0.0,981.12,298.32,682.8,May,Q2,2022,Spring
S01729,P0028,ST005,2022-05-27,5,89.3,0.0,446.5,115.75,330.75,May,Q2,2022,Spring
S01730,P0003,ST008,2021-11-23,1,13.09,10.0,13.09,6.27,6.82,November,Q4,2021,Autumn
S01731,P0029,ST003,2021-12-13,5,117.95,20.0,589.75,219.4,370.35,December,Q4,2021,Winter
S01732,P0021,ST008,2021-10-03,11,86.17,10.0,947.87,383.68,564.19,October,Q4,2021,Autumn
S01733,P0033,ST005,2022-03-02,3,36.28,0.0,108.84,43.74,65.1,March,Q1,2022,Spring
S01734,P0013,ST004,2021-08-15,2,43.69,10.0,87.38,39.62,47.76,August,Q3,2021,Summer
S01735,P0018,ST008,2021-09-04,10,46.27,10.0,462.7,134.4,328.3,September,Q3,2021,Autumn
S01736,P0028,ST008,2022-05-17,7,75.9,15.0,531.3,162.05,369.25,May,Q2,2022,Spring
S01737,P0016,ST008,2022-07-22,2,115.06,0.0,230.12,64.76,165.36,July,Q3,2022,Summer
S01738,P0006,ST001,2021-12-11,3,81.91,5.0,245.73,98.79,146.94,December,Q4,2021,Winter
S01739,P0029,ST003,2022-01-11,8,125.32,15.0,1002.56,351.04,651.52,January,Q1,2022,Winter
S01740,P0030,ST003,2022-01-30,3,110.97,0.0,332.91,116.01,216.9,January,Q1,2022,Winter
S01741,P0019,ST006,2022-03-03,11,30.86,20.0,339.46,148.61,190.85,March,Q1,2022,Spring
S01742,P0033,ST006,2021-08-25,5,36.28,0.0,181.4,72.9,108.5,August,Q3,2021,Summer
S01743,P0024,ST002,2022-04-21,4,90.31,10.0,361.24,146.72,214.52,April,Q2,2022,Spring
S01744,P0004,ST003,2021-09-18,10,80.52,10.0,805.2,274.5,530.7,September,Q3,2021,Autumn
S01745,P0032,ST006,2022-01-09,11,73.99,10.0,813.89,318.56,495.33,January,Q1,2022,Winter
S01746,P0016,ST005,2022-07-17,12,103.55,10.0,1242.6,388.56,854.04,July,Q3,2022,Summer
S01747,P0015,ST002,2022-05-01,10,59.32,0.0,593.2,234.9,358.3,May,Q2,2022,Spring
S01748,P0002,ST003,2021-08-07,3,112.19,5.0,336.57,96.21,240.36,August,Q3,2021,Summer
S01749,P0020,ST006,2022-04-06,7,25.37,0.0,177.59,74.97,102.62,April,Q2,2022,Spring
S01750,P0011,ST003,2021-09-22,4,142.0,0.0,568.0,143.68,424.32,September,Q3,2021,Autumn
S01751,P0014,ST004,2021-11-05,9,67.11,5.0,603.99,264.33,339.66,November,Q4,2021,Autumn
S01752,P0016,ST002,2022-03-02,8,92.05,20.0,736.4,259.04,477.36,March,Q1,2022,Spring
S01753,P0024,ST002,2021-10-07,1,100.34,0.0,100.34,36.68,63.66,October,Q4,2021,Autumn
S01754,P0019,ST005,2022-07-20,6,38.58,0.0,231.48,81.06,150.42,July,Q3,2022,Summer
S01755,P0028,ST008,2022-06-02,9,80.37,10.0,723.33,208.35,514.98,June,Q2,2022,Summer
S01756,P0029,ST006,2021-10-28,12,147.44,0.0,1769.28,526.56,1242.72,October,Q4,2021,Autumn
S01757,P0016,ST002,2021-11-22,3,97.8,15.0,293.4,97.14,196.26,November,Q4,2021,Autumn
S01758,P0009,ST003,2022-07-19,4,20.82,0.0,83.28,32.6,50.68,July,Q3,2022,Summer
S01759,P0006,ST004,2021-10-06,2,86.22,0.0,172.44,65.86,106.58,October,Q4,2021,Autumn
S01760,P0013,ST002,2021-09-09,1,43.69,10.0,43.69,19.81,23.88,September,Q3,2021,Autumn
S01761,P0003,ST007,2021-08-22,4,14.54,0.0,58.16,25.08,33.08,August,Q3,2021,Summer
S01762,P0016,ST001,2022-03-29,2,92.05,20.0,184.1,64.76,119.34,March,Q1,2022,Spring
S01763,P0009,ST001,2021-09-03,5,18.74,10.0,93.7,40.75,52.95,September,Q3,2021,Autumn
S01764,P0031,ST002,2021-10-03,10,103.76,0.0,1037.6,355.0,682.6,October,Q4,2021,Autumn
S01765,P0025,ST004,2021-11-03,11,80.92,0.0,890.12,317.24,572.88,November,Q4,2021,Autumn
S01766,P0030,ST002,2021-10-14,12,88.78,20.0,1065.36,464.04,601.32,October,Q4,2021,Autumn
S01767,P0003,ST006,2022-01-28,3,12.36,15.0,37.08,18.81,18.27,January,Q1,2022,Winter
S01768,P0020,ST004,2022-04-16,10,25.37,0.0,253.7,107.1,146.6,April,Q2,2022,Spring
S01769,P0027,ST001,2022-04-28,4,84.21,10.0,336.84,142.96,193.88,April,Q2,2022,Spring
S01770,P0019,ST005,2021-10-27,9,38.58,0.0,347.22,121.59,225.63,October,Q4,2021,Autumn
S01771,P0028,ST002,2021-11-18,9,75.9,15.0,683.1,208.35,474.75,November,Q4,2021,Autumn
S01772,P0009,ST008,2022-02-04,12,19.78,5.0,237.36,97.8,139.56,February,Q1,2022,Winter
S01773,P0009,ST008,2022-07-11,2,20.82,0.0,41.64,16.3,25.34,July,Q3,2022,Summer
S01774,P0026,ST006,2022-02-11,7,75.42,0.0,527.94,225.47,302.47,February,Q1,2022,Winter
S01775,P0002,ST004,2022-02-25,2,106.28,10.0,212.56,64.14,148.42,February,Q1,2022,Winter
S01776,P0018,ST006,2021-10-03,8,51.41,0.0,411.28,107.52,303.76,October,Q4,2021,Autumn
S01777,P0010,ST003,2022-04-11,6,81.79,10.0,490.74,168.54,322.2,April,Q2,2022,Spring
S01778,P0007,ST001,2021-09-12,6,24.3,0.0,145.8,54.54,91.26,September,Q3,2021,Autumn
S01779,P0017,ST007,2021-12-24,8,124.49,5.0,995.92,302.96,692.96,December,Q4,2021,Winter
S01780,P0001,ST005,2022-07-18,8,15.19,0.0,121.52,48.0,73.52,July,Q3,2022,Summer
S01781,P0004,ST007,2021-12-27,7,89.47,0.0,626.29,192.15,434.14,December,Q4,2021,Winter
S01782,P0018,ST002,2022-04-01,11,51.41,0.0,565.51,147.84,417.67,April,Q2,2022,Spring
S01783,P0006,ST001,2022-07-12,8,77.6,10.0,620.8,263.44,357.36,July,Q3,2022,Summer
S01784,P0018,ST007,2022-03-13,9,46.27,10.0,416.43,120.96,295.47,March,Q1,2022,Spring
S01785,P0008,ST002,2021-10-01,3,122.64,0.0,367.92,111.87,256.05,October,Q4,2021,Autumn
S01786,P0029,ST002,2021-10-26,2,147.44,0.0,294.88,87.76,207.12,October,Q4,2021,Autumn
S01787,P0010,ST004,2022-01-21,4,86.34,5.0,345.36,112.36,233.0,January,Q1,2022,Winter
S01788,P0014,ST007,2021-10-02,4,60.04,15.0,240.16,117.48,122.68,October,Q4,2021,Autumn
S01789,P0010,ST008,2021-12-21,12,81.79,10.0,981.48,337.08,644.4,December,Q4,2021,Winter
S01790,P0017,ST005,2022-06-26,7,131.04,0.0,917.28,265.09,652.19,June,Q2,2022,Summer
S01791,P0032,ST007,2022-04-06,9,82.21,0.0,739.89,260.64,479.25,April,Q2,2022,Spring
S01792,P0031,ST008,2021-09-25,2,103.76,0.0,207.52,71.0,136.52,September,Q3,2021,Autumn
S01793,P0021,ST008,2021-11-27,11,76.59,20.0,842.49,383.68,458.81,November,Q4,2021,Autumn
S01794,P0020,ST001,2021-09-20,12,25.37,0.0,304.44,128.52,175.92,September,Q3,2021,Autumn
S01795,P0022,ST002,2022-04-13,11,54.97,0.0,604.67,151.47,453.2,April,Q2,2022,Spring
S01796,P0009,ST003,2022-02-12,10,18.74,10.0,187.4,81.5,105.9,February,Q1,2022,Winter
S01797,P0017,ST003,2022-01-03,10,124.49,5.0,1244.9,378.7,866.2,January,Q1,2022,Winter
S01798,P0001,ST002,2022-07-05,9,13.67,10.0,123.03,54.0,69.03,July,Q3,2022,Summer
S01799,P0029,ST008,2021-11-12,5,132.7,10.0,663.5,219.4,444.1,November,Q4,2021,Autumn
S01800,P0013,ST008,2022-04-16,5,46.11,5.0,230.55,99.05,131.5,April,Q2,2022,Spring
S01801,P0010,ST001,2021-08-17,7,77.25,15.0,540.75,196.63,344.12,August,Q3,2021,Summer
S01802,P0032,ST002,2022-02-13,8,82.21,0.0,657.68,231.68,426.0,February,Q1,2022,Winter
S01803,P0001,ST007,2022-03-15,8,15.19,0.0,121.52,48.0,73.52,March,Q1,2022,Spring
S01804,P0023,ST003,2022-05-13,11,107.81,15.0,1185.91,387.53,798.38,May,Q2,2022,Spring
S01805,P0021,ST005,2022-07-28,3,95.74,0.0,287.22,104.64,182.58,July,Q3,2022,Summer
S01806,P0031,ST003,2022-01-07,12,103.76,0.0,1245.12,426.0,819.12,January,Q1,2022,Winter
S01807,P0024,ST002,2022-05-19,11,100.34,0.0,1103.74,403.48,700.26,May,Q2,2022,Spring
S01808,P0012,ST008,2022-04-01,9,47.81,15.0,430.29,181.89,248.4,April,Q2,2022,Spring
S01809,P0002,ST001,2022-02-17,5,118.09,0.0,590.45,160.35,430.1,February,Q1,2022,Winter
S01810,P0030,ST007,2022-06-12,11,110.97,0.0,1220.67,425.37,795.3,June,Q2,2022,Summer
S01811,P0030,ST005,2022-01-12,1,110.97,0.0,110.97,38.67,72.3,January,Q1,2022,Winter
S01812,P0004,ST001,2021-10-05,6,89.47,0.0,536.82,164.7,372.12,October,Q4,2021,Autumn
S01813,P0016,ST001,2022-06-17,6,115.06,0.0,690.36,194.28,496.08,June,Q2,2022,Summer
S01814,P0031,ST007,2022-01-24,6,103.76,0.0,622.56,213.0,409.56,January,Q1,2022,Winter
S01815,P0017,ST001,2022-07-05,4,131.04,0.0,524.16,151.48,372.68,July,Q3,2022,Summer
S01816,P0002,ST005,2022-05-31,2,94.47,20.0,188.94,64.14,124.8,May,Q2,2022,Spring
S01817,P0007,ST002,2022-01-04,2,24.3,0.0,48.6,18.18,30.42,January,Q1,2022,Winter
S01818,P0023,ST001,2022-05-03,6,126.83,0.0,760.98,211.38,549.6,May,Q2,2022,Spring
S01819,P0012,ST007,2022-05-18,9,45.0,20.0,405.0,181.89,223.11,May,Q2,2022,Spring
S01820,P0025,ST005,2021-08-11,12,80.92,0.0,971.04,346.08,624.96,August,Q3,2021,Summer
S01821,P0030,ST001,2022-01-10,7,105.42,5.0,737.94,270.69,467.25,January,Q1,2022,Winter
S01822,P0021,ST006,2022-05-21,2,81.38,15.0,162.76,69.76,93.0,May,Q2,2022,Spring
S01823,P0024,ST002,2022-07-20,11,100.34,0.0,1103.74,403.48,700.26,July,Q3,2022,Summer
S01824,P0005,ST008,2022-04-15,11,41.61,0.0,457.71,152.02,305.69,April,Q2,2022,Spring
S01825,P0014,ST005,2022-02-03,7,70.64,0.0,494.48,205.59,288.89,February,Q1,2022,Winter
S01826,P0032,ST002,2022-05-02,4,82.21,0.0,328.84,115.84,213.0,May,Q2,2022,Spring
S01827,P0031,ST001,2021-12-31,10,103.76,0.0,1037.6,355.0,682.6,December,Q4,2021,Winter
S01828,P0004,ST004,2022-06-16,12,71.58,20.0,858.96,329.4,529.56,June,Q2,2022,Summer
S01829,P0013,ST002,2022-05-31,6,48.54,0.0,291.24,118.86,172.38,May,Q2,2022,Spring
S01830,P0003,ST008,2022-03-07,4,14.54,0.0,58.16,25.08,33.08,March,Q1,2022,Spring
S01831,P0018,ST002,2022-06-30,5,48.84,5.0,244.2,67.2,177.0,June,Q2,2022,Summer
S01832,P0026,ST005,2022-03-10,11,71.65,5.0,788.15,354.31,433.84,March,Q1,2022,Spring
S01833,P0029,ST004,2022-03-01,7,147.44,0.0,1032.08,307.16,724.92,March,Q1,2022,Spring
S01834,P0018,ST008,2022-07-10,9,51.41,0.0,462.69,120.96,341.73,July,Q3,2022,Summer
S01835,P0030,ST001,2022-06-18,12,105.42,5.0,1265.04,464.04,801.0,June,Q2,2022,Summer
S01836,P0027,ST003,2022-05-23,8,93.57,0.0,748.56,285.92,462.64,May,Q2,2022,Spring
S01837,P0019,ST008,2021-12-16,11,36.65,5.0,403.15,148.61,254.54,December,Q4,2021,Winter
S01838,P0020,ST007,2022-05-17,12,24.1,5.0,289.2,128.52,160.68,May,Q2,2022,Spring
S01839,P0030,ST004,2022-02-03,8,110.97,0.0,887.76,309.36,578.4,February,Q1,2022,Winter
S01840,P0024,ST003,2022-07-17,5,85.29,15.0,426.45,183.4,243.05,July,Q3,2022,Summer
S01841,P0017,ST007,2022-01-11,2,124.49,5.0,248.98,75.74,173.24,January,Q1,2022,Winter
S01842,P0002,ST007,2021-12-15,5,112.19,5.0,560.95,160.35,400.6,December,Q4,2021,Winter
S01843,P0017,ST005,2022-07-18,10,131.04,0.0,1310.4,378.7,931.7,July,Q3,2022,Summer
S01844,P0010,ST004,2021-09-28,3,90.88,0.0,272.64,84.27,188.37,September,Q3,2021,Autumn
S01845,P0028,ST004,2022-01-06,8,89.3,0.0,714.4,185.2,529.2,January,Q1,2022,Winter
S01846,P0019,ST007,2022-03-05,11,30.86,20.0,339.46,148.61,190.85,March,Q1,2022,Spring
S01847,P0033,ST004,2021-10-21,5,36.28,0.0,181.4,72.9,108.5,October,Q4,2021,Autumn
S01848,P0020,ST005,2021-12-21,11,24.1,5.0,265.1,117.81,147.29,December,Q4,2021,Winter
S01849,P0032,ST001,2022-04-06,1,82.21,0.0,82.21,28.96,53.25,April,Q2,2022,Spring
S01850,P0030,ST002,2022-01-08,10,110.97,0.0,1109.7,386.7,723.0,January,Q1,2022,Winter
S01851,P0015,ST002,2022-02-25,6,53.39,10.0,320.34,140.94,179.4,February,Q1,2022,Winter
S01852,P0016,ST002,2022-02-20,12,97.8,15.0,1173.6,388.56,785.04,February,Q1,2022,Winter
S01853,P0013,ST004,2021-09-27,10,43.69,10.0,436.9,198.1,238.8,September,Q3,2021,Autumn
S01854,P0003,ST002,2022-04-25,11,12.36,15.0,135.96,68.97,66.99,April,Q2,2022,Spring
S01855,P0024,ST005,2022-04-12,2,100.34,0.0,200.68,73.36,127.32,April,Q2,2022,Spring
S01856,P0002,ST002,2022-01-08,6,100.38,15.0,602.28,192.42,409.86,January,Q1,2022,Winter
S01857,P0015,ST007,2021-11-29,7,59.32,0.0,415.24,164.43,250.81,November,Q4,2021,Autumn
S01858,P0016,ST002,2021-10-29,4,92.05,20.0,368.2,129.52,238.68,October,Q4,2021,Autumn
S01859,P0029,ST008,2022-02-26,5,125.32,15.0,626.6,219.4,407.2,February,Q1,2022,Winter
S01860,P0018,ST001,2022-04-09,9,51.41,0.0,462.69,120.96,341.73,April,Q2,2022,Spring
S01861,P0029,ST002,2022-01-10,9,147.44,0.0,1326.96,394.92,932.04,January,Q1,2022,Winter
S01862,P0022,ST004,2021-12-21,3,54.97,0.0,164.91,41.31,123.6,December,Q4,2021,Winter
S01863,P0005,ST006,2022-01-05,1,39.53,5.0,39.53,13.82,25.71,January,Q1,2022,Winter
S01864,P0015,ST001,2022-07-06,1,53.39,10.0,53.39,23.49,29.9,July,Q3,2022,Summer
S01865,P0031,ST004,2021-12-08,9,103.76,0.0,933.84,319.5,614.34,December,Q4,2021,Winter
S01866,P0015,ST006,2022-07-17,2,56.35,5.0,112.7,46.98,65.72,July,Q3,2022,Summer
S01867,P0016,ST004,2022-03-15,7,115.06,0.0,805.42,226.66,578.76,March,Q1,2022,Spring
S01868,P0028,ST007,2021-12-09,5,89.3,0.0,446.5,115.75,330.75,December,Q4,2021,Winter
S01869,P0004,ST004,2021-12-31,4,76.05,15.0,304.2,109.8,194.4,December,Q4,2021,Winter
S01870,P0017,ST003,2022-03-13,11,131.04,0.0,1441.44,416.57,1024.87,March,Q1,2022,Spring
S01871,P0029,ST007,2021-08-18,5,125.32,15.0,626.6,219.4,407.2,August,Q3,2021,Summer
S01872,P0017,ST008,2022-03-30,12,131.04,0.0,1572.48,454.44,1118.04,March,Q1,2022,Spring
S01873,P0001,ST006,2022-03-05,2,12.91,15.0,25.82,12.0,13.82,March,Q1,2022,Spring
S01874,P0014,ST005,2022-04-17,2,70.64,0.0,141.28,58.74,82.54,April,Q2,2022,Spring
S01875,P0022,ST006,2022-03-21,12,54.97,0.0,659.64,165.24,494.4,March,Q1,2022,Spring
S01876,P0019,ST001,2022-06-25,11,38.58,0.0,424.38,148.61,275.77,June,Q2,2022,Summer
S01877,P0024,ST008,2022-06-25,3,100.34,0.0,301.02,110.04,190.98,June,Q2,2022,Summer
S01878,P0021,ST004,2022-06-18,5,95.74,0.0,478.7,174.4,304.3,June,Q2,2022,Summer
S01879,P0026,ST002,2021-09-26,3,75.42,0.0,226.26,96.63,129.63,September,Q3,2021,Autumn
S01880,P0031,ST003,2022-06-01,11,103.76,0.0,1141.36,390.5,750.86,June,Q2,2022,Summer
S01881,P0001,ST006,2022-03-20,8,12.91,15.0,103.28,48.0,55.28,March,Q1,2022,Spring
S01882,P0002,ST003,2021-12-12,3,106.28,10.0,318.84,96.21,222.63,December,Q4,2021,Winter
S01883,P0024,ST006,2021-12-23,4,100.34,0.0,401.36,146.72,254.64,December,Q4,2021,Winter
S01884,P0002,ST006,2021-11-02,7,100.38,15.0,702.66,224.49,478.17,November,Q4,2021,Autumn
S01885,P0003,ST004,2021-08-11,1,11.63,20.0,11.63,6.27,5.36,August,Q3,2021,Summer
S01886,P0014,ST004,2021-09-15,8,70.64,0.0,565.12,234.96,330.16,September,Q3,2021,Autumn
S01887,P0002,ST003,2021-08-26,7,112.19,5.0,785.33,224.49,560.84,August,Q3,2021,Summer
S01888,P0014,ST005,2021-10-16,2,56.51,20.0,113.02,58.74,54.28,October,Q4,2021,Autumn
S01889,P0011,ST003,2022-05-18,2,142.0,0.0,284.0,71.84,212.16,May,Q2,2022,Spring
S01890,P0005,ST007,2022-03-21,11,41.61,0.0,457.71,152.02,305.69,March,Q1,2022,Spring
S01891,P0018,ST004,2021-11-13,4,41.13,20.0,164.52,53.76,110.76,November,Q4,2021,Autumn
S01892,P0008,ST005,2021-12-26,12,122.64,0.0,1471.68,447.48,1024.2,December,Q4,2021,Winter
S01893,P0015,ST003,2022-03-09,4,56.35,5.0,225.4,93.96,131.44,March,Q1,2022,Spring
S01894,P0032,ST005,2022-07-13,4,82.21,0.0,328.84,115.84,213.0,July,Q3,2022,Summer
S01895,P0011,ST007,2021-10-14,1,142.0,0.0,142.0,35.92,106.08,October,Q4,2021,Autumn
S01896,P0031,ST005,2021-11-29,10,103.76,0.0,1037.6,355.0,682.6,November,Q4,2021,Autumn
S01897,P0029,ST004,2022-02-06,10,132.7,10.0,1327.0,438.8,888.2,February,Q1,2022,Winter
S01898,P0004,ST008,2021-09-13,1,89.47,0.0,89.47,27.45,62.02,September,Q3,2021,Autumn
S01899,P0005,ST006,2022-07-21,7,37.45,10.0,262.15,96.74,165.41,July,Q3,2022,Summer
S01900,P0028,ST007,2022-07-29,7,80.37,10.0,562.59,162.05,400.54,July,Q3,2022,Summer
S01901,P0019,ST005,2021-09-07,2,36.65,5.0,73.3,27.02,46.28,September,Q3,2021,Autumn
S01902,P0027,ST001,2022-01-18,4,93.57,0.0,374.28,142.96,231.32,January,Q1,2022,Winter
S01903,P0029,ST006,2022-06-07,11,117.95,20.0,1297.45,482.68,814.77,June,Q2,2022,Summer
S01904,P0026,ST001,2021-08-03,5,71.65,5.0,358.25,161.05,197.2,August,Q3,2021,Summer
S01905,P0025,ST007,2022-01-02,7,72.83,10.0,509.81,201.88,307.93,January,Q1,2022,Winter
S01906,P0015,ST003,2022-05-14,1,56.35,5.0,56.35,23.49,32.86,May,Q2,2022,Spring
S01907,P0007,ST005,2021-10-26,9,24.3,0.0,218.7,81.81,136.89,October,Q4,2021,Autumn
S01908,P0007,ST006,2022-03-28,3,24.3,0.0,72.9,27.27,45.63,March,Q1,2022,Spring
S01909,P0030,ST007,2021-10-12,5,110.97,0.0,554.85,193.35,361.5,October,Q4,2021,Autumn
S01910,P0018,ST001,2021-10-05,8,43.7,15.0,349.6,107.52,242.08,October,Q4,2021,Autumn
S01911,P0001,ST005,2022-02-01,7,15.19,0.0,106.33,42.0,64.33,February,Q1,2022,Winter
S01912,P0001,ST005,2022-06-10,5,14.43,5.0,72.15,30.0,42.15,June,Q2,2022,Summer
S01913,P0026,ST007,2021-10-24,6,67.88,10.0,407.28,193.26,214.02,October,Q4,2021,Autumn
S01914,P0021,ST008,2021-10-17,9,81.38,15.0,732.42,313.92,418.5,October,Q4,2021,Autumn
S01915,P0032,ST008,2021-08-28,4,82.21,0.0,328.84,115.84,213.0,August,Q3,2021,Summer
S01916,P0025,ST004,2021-11-02,1,80.92,0.0,80.92,28.84,52.08,November,Q4,2021,Autumn
S01917,P0021,ST003,2022-07-28,8,95.74,0.0,765.92,279.04,486.88,July,Q3,2022,Summer
S01918,P0011,ST008,2021-08-21,8,142.0,0.0,1136.0,287.36,848.64,August,Q3,2021,Summer
S01919,P0024,ST008,2022-03-23,8,100.34,0.0,802.72,293.44,509.28,March,Q1,2022,Spring
S01920,P0027,ST003,2021-10-03,6,93.57,0.0,561.42,214.44,346.98,October,Q4,2021,Autumn
S01921,P0023,ST005,2021-11-01,3,114.15,10.0,342.45,105.69,236.76,November,Q4,2021,Autumn
S01922,P0012,ST005,2022-05-16,11,53.44,5.0,587.84,222.31,365.53,May,Q2,2022,Spring
S01923,P0031,ST001,2022-04-27,10,103.76,0.0,1037.6,355.0,682.6,April,Q2,2022,Spring
S01924,P0006,ST002,2021-12-05,8,77.6,10.0,620.8,263.44,357.36,December,Q4,2021,Winter
S01925,P0015,ST006,2021-08-14,5,53.39,10.0,266.95,117.45,149.5,August,Q3,2021,Summer
S01926,P0010,ST002,2022-02-18,6,86.34,5.0,518.04,168.54,349.5,February,Q1,2022,Winter
S01927,P0010,ST002,2022-01-13,3,90.88,0.0,272.64,84.27,188.37,January,Q1,2022,Winter
S01928,P0020,ST008,2022-07-29,11,25.37,0.0,279.07,117.81,161.26,July,Q3,2022,Summer
S01929,P0016,ST005,2022-06-01,11,115.06,0.0,1265.66,356.18,909.48,June,Q2,2022,Summer
S01930,P0022,ST001,2022-07-02,10,43.98,20.0,439.8,137.7,302.1,July,Q3,2022,Summer
S01931,P0009,ST006,2022-05-19,3,20.82,0.0,62.46,24.45,38.01,May,Q2,2022,Spring
S01932,P0024,ST001,2022-06-26,5,100.34,0.0,501.7,183.4,318.3,June,Q2,2022,Summer
S01933,P0028,ST001,2021-09-06,9,71.44,20.0,642.96,208.35,434.61,September,Q3,2021,Autumn
S01934,P0003,ST007,2021-09-17,7,14.54,0.0,101.78,43.89,57.89,September,Q3,2021,Autumn
S01935,P0012,ST004,2022-02-21,2,56.25,0.0,112.5,40.42,72.08,February,Q1,2022,Winter
S01936,P0021,ST004,2021-10-23,7,86.17,10.0,603.19,244.16,359.03,October,Q4,2021,Autumn
S01937,P0019,ST005,2022-06-28,11,38.58,0.0,424.38,148.61,275.77,June,Q2,2022,Summer
S01938,P0005,ST005,2022-04-09,7,37.45,10.0,262.15,96.74,165.41,April,Q2,2022,Spring
S01939,P0002,ST005,2022-07-17,10,118.09,0.0,1180.9,320.7,860.2,July,Q3,2022,Summer
S01940,P0027,ST002,2022-02-05,9,93.57,0.0,842.13,321.66,520.47,February,Q1,2022,Winter
